X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,y
2.417888550329672093e-01,2.424420578184350861e-01,2.361993257588899942e-01,2.199610053681901045e-01,2.023365384522134713e-01,2.027021422368092129e-01,2.211287309516060395e-01,2.396421390112672967e-01,2.472459478572178460e-01,2.474306510563119565e-01,2.725835270979272071e-02,3.102382973354751022e-02,3.716995030177606962e-02,3.273379125751012947e-02,8.407161610528074425e-02,9.885925442054914469e-02,1.163618439401878091e-01,1.404236643699602882e-01,1.782356507179127247e-01,8.504966337516051134e-02,9.956207840826317157e-02,1.173180740920694992e-01,1.413735980789371516e-01,1.780153028903994628e-01,1.772190674326226123e-01,1.107980656021999577e-01,9.064210185214777171e-02,1.097557099479830184e-01,1.754923024110569274e-01,9.826512149040440847e-02,1.193788115509290260e-01,9.462651952081363449e-02,7.000000000000000000e+00
2.466831172901973734e-01,2.448629685629314656e-01,2.373926103734404491e-01,2.217026654290923660e-01,2.078723186515786248e-01,2.131313320423567637e-01,2.302380971726959713e-01,2.479260182432105886e-01,2.565837083343028846e-01,2.589899995712398595e-01,3.380800386890783771e-02,3.712259243003638437e-02,3.966444652282872380e-02,3.842314822819019315e-02,8.788246982947249542e-02,1.025888565341412650e-01,1.213823658472939215e-01,1.472021083551121601e-01,1.861841238505379525e-01,8.951784973443295546e-02,1.037845611277984775e-01,1.222042834390492938e-01,1.473868372309042607e-01,1.851260288759825345e-01,1.927767119465714496e-01,1.196918367364927516e-01,9.836340954185358865e-02,1.192670657359064940e-01,1.907374143908896480e-01,1.042343665366728817e-01,1.314209432243515219e-01,1.035035810339301338e-01,7.000000000000000000e+00
2.616936209502105926e-01,2.633296276476208564e-01,2.553328516736341203e-01,2.348086800940702712e-01,2.142348069127658072e-01,2.132002325053684033e-01,2.313710156727694922e-01,2.494901773148107127e-01,2.573148970163653404e-01,2.574485976322210545e-01,3.847264961293885011e-02,4.157615455550778272e-02,4.083232986181598023e-02,3.850763021856588170e-02,9.135898756785122699e-02,1.057546522960654684e-01,1.238609028052851252e-01,1.494394551307823282e-01,1.887065448990430383e-01,9.336730898350063812e-02,1.089413266667920432e-01,1.286188852531665594e-01,1.554593618032763525e-01,1.955582561039715117e-01,1.835521234637375876e-01,1.183245394380379595e-01,9.766969945161527167e-02,1.195734738954901122e-01,1.849548494588144076e-01,6.734110468662098115e-02,8.705770676068246006e-02,6.930156605781971624e-02,7.000000000000000000e+00
2.217423224556669681e-01,2.158216345969625471e-01,2.075550263765954528e-01,1.922800183738818391e-01,1.784253064595953953e-01,1.802835887885979316e-01,1.986188333677282314e-01,2.180754358877742827e-01,2.282190103806763792e-01,2.317773775350098486e-01,2.488513794652937386e-02,3.041601081477081706e-02,2.818857404458443780e-02,2.467375253205822752e-02,8.715509252313619060e-02,1.019734609846129486e-01,1.207821803008193584e-01,1.475341688590877942e-01,1.869660064251500720e-01,8.653341353648284773e-02,1.010672022664874103e-01,1.196081254451203391e-01,1.461177468140708591e-01,1.853867166121659915e-01,1.707436990425685586e-01,1.125000379558924873e-01,9.660000512463857991e-02,1.116218049526955525e-01,1.678227551473288615e-01,5.369990195404745342e-02,6.209505307267353807e-02,5.319788858010920246e-02,7.000000000000000000e+00
2.343502276062906231e-01,2.343007603151233409e-01,2.270810456586833670e-01,2.101804988670532282e-01,1.929441960988334537e-01,1.900640960706171667e-01,2.067676802978562767e-01,2.233134668287816982e-01,2.316910348598268665e-01,2.338516574492460476e-01,3.402070474007086454e-02,3.714528471471412879e-02,3.229735184391310104e-02,2.975766687166349692e-02,8.291210725165183704e-02,9.767463685314327348e-02,1.162158221106243811e-01,1.416807148092354141e-01,1.812494499339494525e-01,8.595089375191657111e-02,1.011694479823063708e-01,1.205453006523806575e-01,1.468844190537763328e-01,1.869500712207075588e-01,1.767803337715558587e-01,1.109887987016618394e-01,9.550344656447060099e-02,1.145263321729147743e-01,1.779200765779301030e-01,6.500753935741673817e-02,7.925460764916728018e-02,6.570032836149888866e-02,7.000000000000000000e+00
2.774272511971710431e-01,2.764609944797433716e-01,2.691300749583365737e-01,2.500239743285475602e-01,2.306019064107514283e-01,2.302052903026813868e-01,2.508888568471963620e-01,2.708342336633696723e-01,2.792031882614620097e-01,2.794910266787935527e-01,3.445298356167289522e-02,3.944027974055661079e-02,3.853368775909536692e-02,3.653402334557039749e-02,9.966040280738625023e-02,1.156266155083356950e-01,1.361993499442549216e-01,1.651158323879393652e-01,2.099898801232100709e-01,1.003149737358336457e-01,1.167130372967883495e-01,1.380262493684352165e-01,1.674568657770635072e-01,2.123158886786265520e-01,1.979492575105570029e-01,1.321571421046200401e-01,1.159554817133476301e-01,1.351800816031341335e-01,2.009227566448819058e-01,6.139347300214788999e-02,7.480251038859801749e-02,6.303392876704407011e-02,7.000000000000000000e+00
2.670933830257024577e-01,2.647515236477469003e-01,2.544294436198206721e-01,2.332200781112714894e-01,2.129838419582280595e-01,2.092717285269008187e-01,2.273726802668673552e-01,2.457519038837579772e-01,2.542327749932099534e-01,2.562144711680700571e-01,3.370179955768840691e-02,3.814870953294166589e-02,3.367686657336719375e-02,2.951547651835088881e-02,9.682724302087922230e-02,1.129975227013185618e-01,1.324858970454674545e-01,1.597323396746129498e-01,2.019747517348462473e-01,9.818308908660763890e-02,1.149928708953674161e-01,1.358379923216166407e-01,1.646530533824340503e-01,2.079682851399042576e-01,1.887466969460992461e-01,1.211685039740352798e-01,1.008440342762098180e-01,1.246583447892921359e-01,1.935809126523687640e-01,7.878717676275291681e-02,9.647990031035970360e-02,7.762726703399724926e-02,7.000000000000000000e+00
2.617227620053722559e-01,2.630885697888434849e-01,2.546845422150350591e-01,2.338507234291522519e-01,2.123898205126236727e-01,2.188779980047568241e-01,2.403748484583002887e-01,2.611153949208052660e-01,2.699883025326962893e-01,2.694671625377502711e-01,3.524257493963427190e-02,3.660535160468769700e-02,3.712730029966901379e-02,3.695749615928681231e-02,8.859594106423618332e-02,1.029737910926287192e-01,1.209900022796526475e-01,1.466778166085423718e-01,1.871945922290184916e-01,9.274982418957831987e-02,1.081494324548066821e-01,1.277047285577038727e-01,1.543203802531372404e-01,1.950795180044186949e-01,1.782716908158227809e-01,1.155244445888381766e-01,1.007202450449863063e-01,1.204463675662831162e-01,1.817602822544462926e-01,6.306203346195855819e-02,7.613550753824954720e-02,6.399771077195552660e-02,7.000000000000000000e+00
2.259320993395187993e-01,2.313360363057977154e-01,2.302178902473698274e-01,2.190090574494414077e-01,2.033386560450715363e-01,1.980589889015515748e-01,2.153372742794674721e-01,2.294706267039302583e-01,2.327143381168807479e-01,2.272968986361052213e-01,1.950756513837890657e-02,2.199897643634307620e-02,2.647402491401197253e-02,2.374753583431459675e-02,7.958051883712262409e-02,9.462250994718575392e-02,1.131863573042658638e-01,1.375267278661852777e-01,1.740149483467230973e-01,7.994490860659071718e-02,9.535279697917914410e-02,1.144058404661177086e-01,1.390850282862489407e-01,1.761088021093064893e-01,1.759108662219383001e-01,1.146456754538906636e-01,9.710988959246348584e-02,1.158238098226400808e-01,1.764682143861756314e-01,7.990964042631673592e-02,9.805643031707521329e-02,7.835844191687954541e-02,7.000000000000000000e+00
2.558209784319874780e-01,2.564959930651806719e-01,2.505074358742190865e-01,2.346200939529860252e-01,2.165283961911979305e-01,2.153372017287125961e-01,2.371188145297529748e-01,2.570384740660457412e-01,2.661383355057871380e-01,2.658838837000936928e-01,3.183944391722398626e-02,3.421004357339379326e-02,3.249695695385863142e-02,3.247235610489016683e-02,9.021741039252513528e-02,1.056112937693217263e-01,1.248048800670814029e-01,1.524441120897333246e-01,1.962485880947191508e-01,9.192039400111924607e-02,1.074464390109697437e-01,1.270253137043036162e-01,1.546968365783910060e-01,1.979926413501848226e-01,1.854699365892793772e-01,1.216814305320066542e-01,1.045143831737068985e-01,1.231218188330079621e-01,1.838615208468963036e-01,6.943622842765170833e-02,8.722036378616399022e-02,7.227403602032532459e-02,7.000000000000000000e+00
2.494932997503619687e-01,2.500086873759280182e-01,2.434216328668060703e-01,2.257502166171595215e-01,2.078927080071928946e-01,2.090902310223091143e-01,2.287351288316940845e-01,2.484976206311630686e-01,2.568330634165335025e-01,2.565638735006468552e-01,3.074333606004283834e-02,3.583226351960006745e-02,3.731046312308056861e-02,3.450418611134926233e-02,9.129653388809276515e-02,1.074292377377317614e-01,1.275905033297116686e-01,1.541925182777372227e-01,1.942082604762124243e-01,9.171125449450727440e-02,1.076912256402585005e-01,1.281357485709175847e-01,1.547140841785773768e-01,1.942468253649573262e-01,1.827422621894709553e-01,1.148983789549819223e-01,9.538294651655519762e-02,1.172784775923515904e-01,1.849918848948556849e-01,8.937992405161671039e-02,1.107951498333043655e-01,9.013749606863967478e-02,7.000000000000000000e+00
2.456381310678436569e-01,2.408781186062559088e-01,2.316700231485207817e-01,2.145491202727238256e-01,1.977406746523860392e-01,1.906104704923313742e-01,2.089765123431477079e-01,2.284121585003533461e-01,2.389897304126214206e-01,2.435962279782955264e-01,2.861716946030301231e-02,3.255103804235307680e-02,3.864667811748999371e-02,3.613547016438463377e-02,9.414182354662063712e-02,1.108212317572031813e-01,1.317559355727357662e-01,1.594737209993466742e-01,1.995327498905609398e-01,9.462149009252771026e-02,1.115695569219586764e-01,1.327021944641193496e-01,1.609007651382920734e-01,2.019769366476819317e-01,1.891181949985998034e-01,1.266543671484642586e-01,1.087131515220516598e-01,1.293428869188643915e-01,1.897729476145025018e-01,4.767236196202582349e-02,5.820126925931854572e-02,4.770918030542344729e-02,7.000000000000000000e+00
2.420961775974803110e-01,2.393947834862249491e-01,2.306901376184843089e-01,2.128769199523589117e-01,1.957124400054023883e-01,2.039268295140053977e-01,2.229455496341788412e-01,2.395558443324904141e-01,2.463254636265860276e-01,2.453546287878591581e-01,2.444758135697970569e-02,2.830866523782998509e-02,2.929335554936027611e-02,2.705150086736565762e-02,9.309247580259116805e-02,1.086503087540008627e-01,1.278301610212149719e-01,1.552188356244916523e-01,1.945276184634079919e-01,9.321410466624094338e-02,1.089679201040360257e-01,1.287499031402129235e-01,1.565353452765771702e-01,1.961245013554840655e-01,1.770970151756957878e-01,1.154133466590910179e-01,9.803982810770593692e-02,1.165350120700638509e-01,1.800097542427216424e-01,6.006342667030129673e-02,7.339517220885391491e-02,6.133597184292727961e-02,7.000000000000000000e+00
2.690639474548091048e-01,2.641369150908637331e-01,2.522831032621327130e-01,2.314290002937901269e-01,2.124334631938583351e-01,2.123842923814859840e-01,2.388234599970583405e-01,2.656204445226289512e-01,2.803477659584427406e-01,2.833587275837211039e-01,3.012030374602432670e-02,3.365720694210066338e-02,3.649550571371666663e-02,3.584260882505135165e-02,9.914868207274311895e-02,1.156784580972226029e-01,1.352413763812766456e-01,1.630179289632471273e-01,2.027278745846631813e-01,9.734030768685177082e-02,1.127532662639819799e-01,1.310712997024547355e-01,1.573917675055996335e-01,1.956945106980266247e-01,2.197027163425301632e-01,1.455444428594935280e-01,1.213547372431020566e-01,1.433502876074134735e-01,2.154018033454113690e-01,5.102052100242854271e-02,6.636853023793483353e-02,5.193604399748995987e-02,7.000000000000000000e+00
2.001877735614538967e-01,1.975521543831237625e-01,1.914168235371261906e-01,1.793983872855346995e-01,1.695779332783523830e-01,1.788348891323340573e-01,1.954884117709043412e-01,2.105153779345741438e-01,2.163056995948569872e-01,2.145959075449868636e-01,1.850130890935888089e-02,2.088465343347904041e-02,2.063021356235947290e-02,1.906728776970567640e-02,7.713845162197610628e-02,9.179376032143843345e-02,1.099970073025687972e-01,1.337668556658064556e-01,1.694939389840636468e-01,7.953880690918134488e-02,9.438136681315252574e-02,1.128345386578885751e-01,1.368958535987623848e-01,1.731085850273111626e-01,1.635007411867906713e-01,1.073720044930558115e-01,9.167159151467277334e-02,1.091967374894905335e-01,1.618792003167243976e-01,7.084239514868635734e-02,9.082752562280328734e-02,7.389579731592818557e-02,7.000000000000000000e+00
2.557489897473949614e-01,2.554729547650059218e-01,2.473001067822221399e-01,2.276228660983446173e-01,2.081123203092575535e-01,2.079484927141848072e-01,2.282539304093079979e-01,2.484600611162272599e-01,2.574497105104705530e-01,2.584807250980128424e-01,3.688685159681642095e-02,3.765045983032100363e-02,3.589287541019153122e-02,3.239910282361568861e-02,8.665288049619847277e-02,1.005106059899499582e-01,1.181948648673629837e-01,1.438704974581039853e-01,1.846096286640856454e-01,8.841968589667700829e-02,1.022788068759768187e-01,1.200355779357343972e-01,1.449101442141700613e-01,1.848699456171269684e-01,1.823928721467660552e-01,1.217002539733183786e-01,1.046097133437263876e-01,1.186452746701431860e-01,1.817594181729392244e-01,8.137042090533253003e-02,9.958491770741494109e-02,8.025343279675982433e-02,7.000000000000000000e+00
2.528468366672117495e-01,2.532914196237036064e-01,2.468062974478884009e-01,2.305197873907219863e-01,2.130532178963552570e-01,2.146418244718895363e-01,2.333343917186164462e-01,2.496363906441320946e-01,2.563938102648241069e-01,2.550545836935198540e-01,3.285005926664732318e-02,3.540075213677790905e-02,3.827016837231718427e-02,3.580723925538109587e-02,8.892586916657709006e-02,1.034604445036929055e-01,1.219353962799101243e-01,1.480921749157074196e-01,1.890121265810988105e-01,9.177480402456390796e-02,1.073229246502446915e-01,1.272389087476007985e-01,1.544178528074344470e-01,1.959766571585087047e-01,1.896389686602968361e-01,1.168346297349404789e-01,9.737653515662951509e-02,1.208897975631263721e-01,1.917406225911812145e-01,8.993038215560980597e-02,1.086517761150195549e-01,8.877175558754160645e-02,7.000000000000000000e+00
2.557296859137820344e-01,2.521347094396237942e-01,2.433346737666153836e-01,2.263236655538210240e-01,2.104472661020898860e-01,2.117643065775239308e-01,2.281927542562162681e-01,2.446333547644818640e-01,2.521572254865775409e-01,2.539321984055458725e-01,2.700349384497185978e-02,3.143135379879604535e-02,3.150641517095351118e-02,2.871171796033513551e-02,9.346736049651367673e-02,1.096626231792773715e-01,1.294721946984832561e-01,1.568616027402972846e-01,1.971747127881685047e-01,9.597737942417286505e-02,1.135623636145982052e-01,1.353847946949229275e-01,1.648575737753620041e-01,2.069243289172872924e-01,1.911502762111889353e-01,1.213729243693121851e-01,1.028156247512208715e-01,1.274385761926690730e-01,1.981953710885343001e-01,7.817501947897038950e-02,9.589323901088561697e-02,7.951140070765277956e-02,7.000000000000000000e+00
2.619597718276189813e-01,2.628570233549227808e-01,2.521479805057130208e-01,2.298097595916332725e-01,2.079908452447666312e-01,2.180371819602840711e-01,2.392697168609694280e-01,2.598412559000771171e-01,2.694417661139065223e-01,2.686649910499842031e-01,3.830303767098433565e-02,3.970993848052215697e-02,3.515483622148008608e-02,3.626967990244826801e-02,8.862017734751052866e-02,1.045365648818199766e-01,1.236321236135768248e-01,1.493541631176202589e-01,1.897071894237249701e-01,9.136503861889419542e-02,1.074674303297172145e-01,1.276033787723092616e-01,1.541860837912531201e-01,1.943257027523346836e-01,1.828233337102906919e-01,1.165898367561839649e-01,9.709093084701106435e-02,1.168485854971985649e-01,1.849631698648548372e-01,8.393284301831552274e-02,1.033261837141536410e-01,8.224597960470086955e-02,7.000000000000000000e+00
2.562753473696065543e-01,2.588424014041664223e-01,2.513608013525696072e-01,2.323070855164886817e-01,2.116617016243153848e-01,2.086381663532019259e-01,2.291370925448973916e-01,2.477623375509948045e-01,2.546881040969681265e-01,2.517290879361027134e-01,3.152823340886937165e-02,3.492372421707402169e-02,4.025662080188632808e-02,3.713199764684176757e-02,8.565690182393098651e-02,9.968293980595450965e-02,1.160084324182982102e-01,1.407818185888479456e-01,1.762747519942662600e-01,8.634215823191473960e-02,1.002020602076762190e-01,1.167455124206877859e-01,1.419331458175875915e-01,1.772060807843164609e-01,1.773039869777660038e-01,1.110448603777027671e-01,9.377104827497287354e-02,1.152626719424804796e-01,1.820783847425553603e-01,9.486941832091787263e-02,1.213305817060412045e-01,9.273637791660591101e-02,7.000000000000000000e+00
2.220821862796859558e-01,2.171800253641970602e-01,2.064132661918824663e-01,1.864045698364231729e-01,1.676835451752521078e-01,1.690023151885101937e-01,1.858718320392745427e-01,2.035703093064676339e-01,2.135246466342053395e-01,2.190584336340450355e-01,3.181881106128803954e-02,3.346478145173821528e-02,3.216732413811519697e-02,3.222862621360268048e-02,8.619807603876111779e-02,1.007238531397442044e-01,1.181063439842213458e-01,1.417136010871447027e-01,1.780901937160145332e-01,8.575591931556229841e-02,9.963268767056913944e-02,1.168471581798335712e-01,1.403856753565853321e-01,1.765144985746910644e-01,1.669663514047083908e-01,1.080685604206480105e-01,8.893643634630524208e-02,1.059684341068886232e-01,1.673687373379926235e-01,7.193515151230474303e-02,8.741361197260240357e-02,7.125611104027733400e-02,7.000000000000000000e+00
2.463976846456737702e-01,2.449763130920451226e-01,2.384051698446488232e-01,2.231983608656586404e-01,2.074279305807570362e-01,2.135735524557497156e-01,2.319973543473935473e-01,2.479173432876229100e-01,2.538308951555542370e-01,2.530960071259005240e-01,3.066579160924548866e-02,3.556437525110339032e-02,3.652817294422137928e-02,3.272617326981171887e-02,9.415509764244991975e-02,1.104431410260308943e-01,1.307734915715394741e-01,1.586339723272355839e-01,2.008953446195451686e-01,9.369063567562099792e-02,1.094179855494364639e-01,1.296927034868718687e-01,1.576410588953975622e-01,1.994864139797599412e-01,2.117522424385659685e-01,1.295161874478931996e-01,1.015781103321413553e-01,1.259798740124662975e-01,2.062961006577533063e-01,1.075397709791438977e-01,1.364032797941753805e-01,1.067340603142707262e-01,7.000000000000000000e+00
2.506756805599304472e-01,2.513970832932502786e-01,2.463667279881475713e-01,2.310512131782506418e-01,2.140201344589452714e-01,2.155212499023117789e-01,2.315001205564397035e-01,2.456610841160610237e-01,2.504250646568018102e-01,2.494272419925632478e-01,2.873642646445759632e-02,3.252161464404153962e-02,3.634376756711962114e-02,3.317429282164225529e-02,9.050199464017234796e-02,1.061132434520081907e-01,1.255325547256684882e-01,1.524483481550908404e-01,1.933639253085489007e-01,9.034137852772272659e-02,1.055389558509668424e-01,1.251680771950703930e-01,1.524625488013138241e-01,1.931500551597134518e-01,1.850925762904607752e-01,1.281531485813254267e-01,1.090776706172874727e-01,1.259753676261685384e-01,1.854711866903411832e-01,5.938702439226656304e-02,7.320510583495118406e-02,5.979674838519870306e-02,7.000000000000000000e+00
2.371173691672075201e-01,2.310056375329848366e-01,2.196856340835406374e-01,1.991720274990792516e-01,1.813488485905251912e-01,1.801385522906768788e-01,1.993570663714621105e-01,2.217726067971881598e-01,2.350945279645535180e-01,2.422858216640521867e-01,3.657788289468905801e-02,3.881750928035233861e-02,3.904486753866790588e-02,3.764726069261242064e-02,9.224249433778179685e-02,1.072441582214926220e-01,1.259543487934534634e-01,1.535329614597207015e-01,1.951302833142554150e-01,9.292206896823985984e-02,1.077734510721888306e-01,1.264088405449742269e-01,1.538781486081833849e-01,1.948576792433433513e-01,2.102812854553589017e-01,1.261976536133261606e-01,1.040132129545795758e-01,1.275044657468647757e-01,2.043030293318575941e-01,1.054743400200938847e-01,1.302571248667717119e-01,1.037224255292226727e-01,7.000000000000000000e+00
2.915323953136259028e-01,2.907016401159049912e-01,2.801803759304082320e-01,2.574441676005497226e-01,2.345639997527138032e-01,2.383279580254926422e-01,2.623286643027940013e-01,2.856471370319303427e-01,2.976743111480075199e-01,2.998162615787219321e-01,3.663640712878862837e-02,4.227053148106849761e-02,3.721737674973728954e-02,3.533827565817460048e-02,1.063670575143467745e-01,1.255026426567836251e-01,1.484405856857624606e-01,1.808786056869908787e-01,2.282795709323734712e-01,1.075866028172130645e-01,1.267742963086705699e-01,1.498534467949418636e-01,1.816131972983517640e-01,2.283135682236341890e-01,2.410138668412507290e-01,1.574322007705180881e-01,1.344914353939873353e-01,1.624636290644029535e-01,2.429435863809519813e-01,1.023604733993828675e-01,1.287496381362606690e-01,1.013301889698622338e-01,7.000000000000000000e+00
2.657182524293834058e-01,2.713931089446132150e-01,2.657431680742012303e-01,2.481128044021193302e-01,2.272009799352078807e-01,2.202692193709682167e-01,2.359507641308350168e-01,2.493979603221648522e-01,2.538015417193985046e-01,2.509638258605708105e-01,4.263419552285974135e-02,4.230988196974747734e-02,3.951068923359089130e-02,3.727811903566090324e-02,8.497786857134782823e-02,1.003351235924478391e-01,1.189313678940292496e-01,1.461824351255617271e-01,1.867259624953116759e-01,8.724210607991327027e-02,1.032110644035649227e-01,1.229599946959494122e-01,1.512208052219748688e-01,1.921648611502194959e-01,1.891867636458840762e-01,1.198933470929573197e-01,1.018870980918505365e-01,1.228311692191761256e-01,1.927599402907802240e-01,1.037430294052140295e-01,1.324230961418186581e-01,1.007997733827122877e-01,7.000000000000000000e+00
2.085566778175690361e-01,2.054261847186666101e-01,1.972992145881781734e-01,1.811578929586310227e-01,1.652635438046883010e-01,1.669894797816195153e-01,1.844764931193002278e-01,2.012873284966215093e-01,2.094602623780519868e-01,2.110584655913843588e-01,2.628639656775397931e-02,2.870181264849817199e-02,3.337003339992915957e-02,3.147827531459840289e-02,7.889748364409966686e-02,9.283864834733862592e-02,1.102789341525153843e-01,1.350336865895684912e-01,1.672119129273170746e-01,7.780387107087671783e-02,9.109745549277267762e-02,1.079818373883470600e-01,1.326061885880824576e-01,1.653056405835945653e-01,1.752538569705003879e-01,1.258232036640009877e-01,1.060558021494943381e-01,1.244744690237497009e-01,1.744390397644867419e-01,3.372474835016489852e-03,4.090596388100852833e-03,3.538453116332378190e-03,7.000000000000000000e+00
2.560417643032778523e-01,2.521949434822507441e-01,2.409495876216461441e-01,2.202705750723859546e-01,2.013548073137458594e-01,2.170706373333435857e-01,2.380950075373366448e-01,2.585702264684480167e-01,2.683804232731808459e-01,2.698965482392594595e-01,3.867600265933380382e-02,4.061128730900803729e-02,4.085393380345540143e-02,3.967923911837713258e-02,9.267812027453682655e-02,1.075997677295352645e-01,1.255734719770059127e-01,1.501104305109871861e-01,1.884169226447439394e-01,9.378334351263714619e-02,1.092263427154899907e-01,1.277339095741828467e-01,1.521608127801347132e-01,1.898773043929349591e-01,1.732717267840828135e-01,1.160895563487835541e-01,9.903751108929292890e-02,1.155234504248067312e-01,1.731571890755496945e-01,4.766741067894123690e-02,5.819671161375193635e-02,4.971468419752667761e-02,7.000000000000000000e+00
2.432557879645072252e-01,2.437314364825684532e-01,2.378320771428611424e-01,2.215164732451602170e-01,2.037614645609053809e-01,1.958331452575667597e-01,2.109890665561496292e-01,2.273044984200127405e-01,2.346061530496367509e-01,2.368552625659448574e-01,3.304315480294196805e-02,3.437977859407055636e-02,3.165549042431498733e-02,2.917502715728635676e-02,8.338401141605296385e-02,9.637101131553731104e-02,1.127894344368829821e-01,1.375305813510303565e-01,1.777728687132532626e-01,8.486168299303788187e-02,9.805247627931910903e-02,1.149422722422098891e-01,1.401492552937271818e-01,1.801166353077593707e-01,1.912910963948696863e-01,1.237318793656186078e-01,1.061022166993735999e-01,1.241196171468115228e-01,1.893420649309573711e-01,8.150065387280465423e-02,1.014283105547008346e-01,8.220444332082346706e-02,7.000000000000000000e+00
2.735731755873729298e-01,2.697129156012245121e-01,2.581088696059183341e-01,2.341454004253976651e-01,2.116627510916029575e-01,2.121091424417811955e-01,2.367344568613838907e-01,2.620660784374132524e-01,2.744765438759340648e-01,2.780799800393439769e-01,3.378881747663324553e-02,3.493035193606915806e-02,3.918429645437252612e-02,3.785131958456884604e-02,1.107858428119036232e-01,1.295966483199656183e-01,1.527676020328051498e-01,1.842305320679365754e-01,2.293040236225283857e-01,1.078916686105527989e-01,1.245724855188501401e-01,1.455195459143687475e-01,1.747083590256939545e-01,2.177446631903303675e-01,2.029694681461144401e-01,1.335571733080019030e-01,1.089505612967971437e-01,1.276618819793053916e-01,1.920562140421729902e-01,5.906490640998637853e-02,6.778798374889073719e-02,5.696040346384734915e-02,7.000000000000000000e+00
2.744624125645532819e-01,2.743053674953050969e-01,2.663733180850949567e-01,2.477418656141376352e-01,2.275691860492217722e-01,2.279417806567531346e-01,2.488343923831678461e-01,2.672925956247837465e-01,2.741228664446581642e-01,2.718211212832450374e-01,3.702321052067542723e-02,3.962054496524896469e-02,3.943256715720427907e-02,3.599956356882581116e-02,9.903726490707367991e-02,1.155303452331494368e-01,1.360153185183297919e-01,1.647544625127929097e-01,2.112944828308769285e-01,1.011211919655415209e-01,1.184679859620342279e-01,1.404682665710399458e-01,1.705714001636172428e-01,2.179887714027068102e-01,2.071422531879476281e-01,1.322065611655688644e-01,1.095120495933430832e-01,1.353166212935675294e-01,2.117660327576054713e-01,9.180255381055374420e-02,1.161554469108240367e-01,9.485862108474368837e-02,7.000000000000000000e+00
2.620715745961394449e-01,2.666601539308254276e-01,2.646198052441787740e-01,2.515459685892924013e-01,2.346895411300035927e-01,2.406008590915944267e-01,2.567450168033774127e-01,2.685597691733081493e-01,2.700861671084838211e-01,2.633559855840177377e-01,3.036472977222086367e-02,3.408060591880339441e-02,3.527933410306004214e-02,3.238053863167919544e-02,9.014969960383918679e-02,1.044998265693362488e-01,1.232555870408312687e-01,1.493258193451702520e-01,1.908643028333458225e-01,8.965549499186861726e-02,1.033769680591263701e-01,1.217638259114208893e-01,1.475496256660900896e-01,1.884711349560028726e-01,1.855984152691062539e-01,1.220304301643248823e-01,1.016701221192381210e-01,1.161851450269116431e-01,1.797116556105644303e-01,8.874245933132508812e-02,1.052472293442662521e-01,8.610105786157401520e-02,7.000000000000000000e+00
2.441028789963949897e-01,2.462468843923686368e-01,2.423740700795585234e-01,2.285919363501505985e-01,2.126083542228658363e-01,2.168768207573144036e-01,2.338737247551107568e-01,2.476285610809300097e-01,2.520796286262606545e-01,2.491879175003700042e-01,3.189999683626471016e-02,3.386123549668924176e-02,3.633802967354841928e-02,3.442795477067641524e-02,8.976429093607839194e-02,1.055624337843503457e-01,1.262757321841452840e-01,1.545305481863289143e-01,1.988143083915338005e-01,9.154050191994869690e-02,1.072363015471746589e-01,1.280759827363203152e-01,1.565684568315527658e-01,2.007084540633225223e-01,1.994566569353067864e-01,1.259595619080205731e-01,1.047373950829640077e-01,1.266328700139385810e-01,1.997925555683491838e-01,8.318363851309257262e-02,1.023473939665601740e-01,8.607928785765907309e-02,7.000000000000000000e+00
2.546695149616278742e-01,2.586041450907825001e-01,2.551674058158722724e-01,2.409960521056599692e-01,2.236430036047744319e-01,2.161168417925314056e-01,2.361435847026545354e-01,2.545021568211169316e-01,2.610387555214626620e-01,2.578778419475930561e-01,3.268851712115687647e-02,3.843016140190518709e-02,3.997357138423675987e-02,3.703566703565283613e-02,8.951569682828001973e-02,1.067325583984273379e-01,1.280648863109153379e-01,1.559678367116023312e-01,1.970969237005629204e-01,8.973522983742207582e-02,1.068640443951122954e-01,1.284009596847335011e-01,1.567899578295262053e-01,1.982128759381050487e-01,2.062249709391333063e-01,1.312310155129194633e-01,1.062978307883430951e-01,1.291766414712359479e-01,2.045279204016832164e-01,9.587763541050085825e-02,1.199521758507505337e-01,9.479118693333413170e-02,7.000000000000000000e+00
2.327310465250840843e-01,2.292286115808761515e-01,2.210415792750758390e-01,2.058725940243677777e-01,1.922202325583258486e-01,1.970360941842587976e-01,2.150062601622194647e-01,2.329223176940755091e-01,2.421051125056300490e-01,2.439389639509234597e-01,3.500716089115303575e-02,3.919539842202889035e-02,4.211135703244868467e-02,4.070667453690313131e-02,8.536226096802766727e-02,1.001848632444025389e-01,1.178830329318761583e-01,1.438925518622020394e-01,1.804718101794825780e-01,8.510288476104030386e-02,1.003554297227105263e-01,1.186699223960708954e-01,1.451044517641979503e-01,1.825170569564913969e-01,2.101444833870202422e-01,1.340317698956520198e-01,1.094834091349658062e-01,1.344037310211770864e-01,2.079821857286243414e-01,9.268056614269559734e-02,1.239531433082682182e-01,9.563521262303412152e-02,7.000000000000000000e+00
